trajectory_type,period,time_hour,series,value
flow,75,18.75,shore_power_nominal_mw,30.0
flow,76,19.0,shore_power_nominal_mw,30.0
flow,77,19.25,shore_power_nominal_mw,30.0
flow,78,19.5,shore_power_nominal_mw,30.0
flow,79,19.75,shore_power_nominal_mw,30.0
flow,80,20.0,shore_power_nominal_mw,27.0
flow,81,20.25,shore_power_nominal_mw,27.0
flow,82,20.5,shore_power_nominal_mw,27.0
flow,83,20.75,shore_power_nominal_mw,24.0
flow,84,21.0,shore_power_nominal_mw,18.0
flow,85,21.25,shore_power_nominal_mw,18.0
flow,86,21.5,shore_power_nominal_mw,15.0
flow,87,21.75,shore_power_nominal_mw,12.0
flow,88,22.0,shore_power_nominal_mw,12.0
flow,89,22.25,shore_power_nominal_mw,12.0
flow,90,22.5,shore_power_nominal_mw,15.0
flow,91,22.75,shore_power_nominal_mw,15.0
flow,92,23.0,shore_power_nominal_mw,15.0
flow,93,23.25,shore_power_nominal_mw,15.0
flow,94,23.5,shore_power_nominal_mw,12.0
flow,95,23.75,shore_power_nominal_mw,12.0
flow,0,0.0,shore_power_worst_mw,24.0
flow,1,0.25,shore_power_worst_mw,24.0
flow,2,0.5,shore_power_worst_mw,24.0
flow,3,0.75,shore_power_worst_mw,24.0
flow,4,1.0,shore_power_worst_mw,24.0
flow,5,1.25,shore_power_worst_mw,24.0
flow,6,1.5,shore_power_worst_mw,24.0
flow,7,1.75,shore_power_worst_mw,21.0
flow,8,2.0,shore_power_worst_mw,21.0
flow,9,2.25,shore_power_worst_mw,21.0
flow,10,2.5,shore_power_worst_mw,18.0
flow,11,2.75,shore_power_worst_mw,18.0
flow,12,3.0,shore_power_worst_mw,15.0
flow,13,3.25,shore_power_worst_mw,15.0
flow,14,3.5,shore_power_worst_mw,15.0
flow,15,3.75,shore_power_worst_mw,12.0
flow,16,4.0,shore_power_worst_mw,12.0
flow,17,4.25,shore_power_worst_mw,12.0
flow,18,4.5,shore_power_worst_mw,6.0
flow,19,4.75,shore_power_worst_mw,6.0
flow,20,5.0,shore_power_worst_mw,9.0
flow,21,5.25,shore_power_worst_mw,9.0
flow,22,5.5,shore_power_worst_mw,9.0
flow,23,5.75,shore_power_worst_mw,9.0
flow,24,6.0,shore_power_worst_mw,9.0
flow,25,6.25,shore_power_worst_mw,6.0
flow,26,6.5,shore_power_worst_mw,6.0
flow,27,6.75,shore_power_worst_mw,6.0
flow,28,7.0,shore_power_worst_mw,6.0
flow,29,7.25,shore_power_worst_mw,6.0
flow,30,7.5,shore_power_worst_mw,3.0
flow,31,7.75,shore_power_worst_mw,3.0
flow,32,8.0,shore_power_worst_mw,3.0
flow,33,8.25,shore_power_worst_mw,3.0
flow,34,8.5,shore_power_worst_mw,6.0
flow,35,8.75,shore_power_worst_mw,6.0
flow,36,9.0,shore_power_worst_mw,6.0
flow,37,9.25,shore_power_worst_mw,6.0
flow,38,9.5,shore_power_worst_mw,9.0
flow,39,9.75,shore_power_worst_mw,9.0
flow,40,10.0,shore_power_worst_mw,9.0
flow,41,10.25,shore_power_worst_mw,9.0
flow,42,10.5,shore_power_worst_mw,9.0
flow,43,10.75,shore_power_worst_mw,9.0
flow,44,11.0,shore_power_worst_mw,9.0
flow,45,11.25,shore_power_worst_mw,9.0
flow,46,11.5,shore_power_worst_mw,9.0
flow,47,11.75,shore_power_worst_mw,9.0
flow,48,12.0,shore_power_worst_mw,9.0
flow,49,12.25,shore_power_worst_mw,9.0
flow,50,12.5,shore_power_worst_mw,9.0
flow,51,12.75,shore_power_worst_mw,9.0
flow,52,13.0,shore_power_worst_mw,15.0
flow,53,13.25,shore_power_worst_mw,15.0
flow,54,13.5,shore_power_worst_mw,18.0
flow,55,13.75,shore_power_worst_mw,24.0
flow,56,14.0,shore_power_worst_mw,24.0
flow,57,14.25,shore_power_worst_mw,24.0
flow,58,14.5,shore_power_worst_mw,27.0
flow,59,14.75,shore_power_worst_mw,27.0
flow,60,15.0,shore_power_worst_mw,27.0
flow,61,15.25,shore_power_worst_mw,27.0
flow,62,15.5,shore_power_worst_mw,30.0
flow,63,15.75,shore_power_worst_mw,30.0
flow,64,16.0,shore_power_worst_mw,30.0
flow,65,16.25,shore_power_worst_mw,30.0
flow,66,16.5,shore_power_worst_mw,27.0
flow,67,16.75,shore_power_worst_mw,27.0
flow,68,17.0,shore_power_worst_mw,30.0
flow,69,17.25,shore_power_worst_mw,30.0
flow,70,17.5,shore_power_worst_mw,27.0
flow,71,17.75,shore_power_worst_mw,30.0
flow,72,18.0,shore_power_worst_mw,30.0
flow,73,18.25,shore_power_worst_mw,30.0
flow,74,18.5,shore_power_worst_mw,30.0
flow,75,18.75,shore_power_worst_mw,30.0
flow,76,19.0,shore_power_worst_mw,30.0
flow,77,19.25,shore_power_worst_mw,30.0
flow,78,19.5,shore_power_worst_mw,30.0
flow,79,19.75,shore_power_worst_mw,30.0
flow,80,20.0,shore_power_worst_mw,30.0
flow,81,20.25,shore_power_worst_mw,30.0
flow,82,20.5,shore_power_worst_mw,30.0
flow,83,20.75,shore_power_worst_mw,30.0
flow,84,21.0,shore_power_worst_mw,21.0
flow,85,21.25,shore_power_worst_mw,21.0
flow,86,21.5,shore_power_worst_mw,18.0
flow,87,21.75,shore_power_worst_mw,12.0
flow,88,22.0,shore_power_worst_mw,12.0
flow,89,22.25,shore_power_worst_mw,12.0
flow,90,22.5,shore_power_worst_mw,15.0
flow,91,22.75,shore_power_worst_mw,15.0
flow,92,23.0,shore_power_worst_mw,15.0
flow,93,23.25,shore_power_worst_mw,15.0
flow,94,23.5,shore_power_worst_mw,12.0
flow,95,23.75,shore_power_worst_mw,12.0
flow,0,0.0,quay_crane_power_nominal_mw,8.0
flow,1,0.25,quay_crane_power_nominal_mw,8.0
flow,2,0.5,quay_crane_power_nominal_mw,8.0
flow,3,0.75,quay_crane_power_nominal_mw,8.0
flow,4,1.0,quay_crane_power_nominal_mw,8.0
flow,5,1.25,quay_crane_power_nominal_mw,8.0
flow,6,1.5,quay_crane_power_nominal_mw,8.0
flow,7,1.75,quay_crane_power_nominal_mw,8.0
flow,8,2.0,quay_crane_power_nominal_mw,8.0
flow,9,2.25,quay_crane_power_nominal_mw,8.0
flow,10,2.5,quay_crane_power_nominal_mw,8.0
flow,11,2.75,quay_crane_power_nominal_mw,8.0
flow,12,3.0,quay_crane_power_nominal_mw,8.0
flow,13,3.25,quay_crane_power_nominal_mw,8.0
flow,14,3.5,quay_crane_power_nominal_mw,8.0
flow,15,3.75,quay_crane_power_nominal_mw,8.0
flow,16,4.0,quay_crane_power_nominal_mw,8.0
flow,17,4.25,quay_crane_power_nominal_mw,8.0
flow,18,4.5,quay_crane_power_nominal_mw,4.0
flow,19,4.75,quay_crane_power_nominal_mw,4.0
flow,20,5.0,quay_crane_power_nominal_mw,6.0
flow,21,5.25,quay_crane_power_nominal_mw,6.0
flow,22,5.5,quay_crane_power_nominal_mw,6.0
flow,23,5.75,quay_crane_power_nominal_mw,6.0
flow,24,6.0,quay_crane_power_nominal_mw,6.0
flow,25,6.25,quay_crane_power_nominal_mw,4.0
flow,26,6.5,quay_crane_power_nominal_mw,4.0
flow,27,6.75,quay_crane_power_nominal_mw,4.0
flow,28,7.0,quay_crane_power_nominal_mw,4.0
flow,29,7.25,quay_crane_power_nominal_mw,4.0
flow,30,7.5,quay_crane_power_nominal_mw,2.0
flow,31,7.75,quay_crane_power_nominal_mw,2.0
flow,32,8.0,quay_crane_power_nominal_mw,2.0
flow,33,8.25,quay_crane_power_nominal_mw,2.0
flow,34,8.5,quay_crane_power_nominal_mw,4.0
flow,35,8.75,quay_crane_power_nominal_mw,4.0
flow,36,9.0,quay_crane_power_nominal_mw,4.0
flow,37,9.25,quay_crane_power_nominal_mw,4.0
flow,38,9.5,quay_crane_power_nominal_mw,6.0
flow,39,9.75,quay_crane_power_nominal_mw,6.0
flow,40,10.0,quay_crane_power_nominal_mw,6.0
flow,41,10.25,quay_crane_power_nominal_mw,6.0
flow,42,10.5,quay_crane_power_nominal_mw,6.0
flow,43,10.75,quay_crane_power_nominal_mw,6.0
flow,44,11.0,quay_crane_power_nominal_mw,6.0
flow,45,11.25,quay_crane_power_nominal_mw,6.0
flow,46,11.5,quay_crane_power_nominal_mw,6.0
flow,47,11.75,quay_crane_power_nominal_mw,6.0
flow,48,12.0,quay_crane_power_nominal_mw,8.0
flow,49,12.25,quay_crane_power_nominal_mw,8.0
flow,50,12.5,quay_crane_power_nominal_mw,8.0
flow,51,12.75,quay_crane_power_nominal_mw,8.0
flow,52,13.0,quay_crane_power_nominal_mw,8.0
flow,53,13.25,quay_crane_power_nominal_mw,8.0
flow,54,13.5,quay_crane_power_nominal_mw,8.0
flow,55,13.75,quay_crane_power_nominal_mw,8.0
flow,56,14.0,quay_crane_power_nominal_mw,8.0
flow,57,14.25,quay_crane_power_nominal_mw,8.0
flow,58,14.5,quay_crane_power_nominal_mw,8.0
flow,59,14.75,quay_crane_power_nominal_mw,8.0
flow,60,15.0,quay_crane_power_nominal_mw,8.0
flow,61,15.25,quay_crane_power_nominal_mw,8.0
flow,62,15.5,quay_crane_power_nominal_mw,8.0
flow,63,15.75,quay_crane_power_nominal_mw,8.0
flow,64,16.0,quay_crane_power_nominal_mw,8.0
flow,65,16.25,quay_crane_power_nominal_mw,8.0
flow,66,16.5,quay_crane_power_nominal_mw,8.0
flow,67,16.75,quay_crane_power_nominal_mw,8.0
flow,68,17.0,quay_crane_power_nominal_mw,8.0
flow,69,17.25,quay_crane_power_nominal_mw,8.0
flow,70,17.5,quay_crane_power_nominal_mw,8.0
flow,71,17.75,quay_crane_power_nominal_mw,8.0
flow,72,18.0,quay_crane_power_nominal_mw,8.0
flow,73,18.25,quay_crane_power_nominal_mw,8.0
flow,74,18.5,quay_crane_power_nominal_mw,8.0
flow,75,18.75,quay_crane_power_nominal_mw,8.0
flow,76,19.0,quay_crane_power_nominal_mw,8.0
flow,77,19.25,quay_crane_power_nominal_mw,8.0
flow,78,19.5,quay_crane_power_nominal_mw,8.0
flow,79,19.75,quay_crane_power_nominal_mw,8.0
flow,80,20.0,quay_crane_power_nominal_mw,8.0
flow,81,20.25,quay_crane_power_nominal_mw,8.0
flow,82,20.5,quay_crane_power_nominal_mw,8.0
flow,83,20.75,quay_crane_power_nominal_mw,8.0
flow,84,21.0,quay_crane_power_nominal_mw,8.0
flow,85,21.25,quay_crane_power_nominal_mw,8.0
flow,86,21.5,quay_crane_power_nominal_mw,8.0
flow,87,21.75,quay_crane_power_nominal_mw,8.0
flow,88,22.0,quay_crane_power_nominal_mw,8.0
flow,89,22.25,quay_crane_power_nominal_mw,8.0
flow,90,22.5,quay_crane_power_nominal_mw,8.0
flow,91,22.75,quay_crane_power_nominal_mw,8.0
flow,92,23.0,quay_crane_power_nominal_mw,8.0
flow,93,23.25,quay_crane_power_nominal_mw,8.0
flow,94,23.5,quay_crane_power_nominal_mw,8.0
flow,95,23.75,quay_crane_power_nominal_mw,8.0
flow,0,0.0,quay_crane_power_worst_mw,8.0
flow,1,0.25,quay_crane_power_worst_mw,8.0
flow,2,0.5,quay_crane_power_worst_mw,8.0
flow,3,0.75,quay_crane_power_worst_mw,8.0
flow,4,1.0,quay_crane_power_worst_mw,8.0
flow,5,1.25,quay_crane_power_worst_mw,8.0
flow,6,1.5,quay_crane_power_worst_mw,8.0
flow,7,1.75,quay_crane_power_worst_mw,8.0
flow,8,2.0,quay_crane_power_worst_mw,8.0
flow,9,2.25,quay_crane_power_worst_mw,8.0
flow,10,2.5,quay_crane_power_worst_mw,8.0
flow,11,2.75,quay_crane_power_worst_mw,8.0
flow,12,3.0,quay_crane_power_worst_mw,8.0
flow,13,3.25,quay_crane_power_worst_mw,8.0
flow,14,3.5,quay_crane_power_worst_mw,8.0
flow,15,3.75,quay_crane_power_worst_mw,8.0
flow,16,4.0,quay_crane_power_worst_mw,8.0
flow,17,4.25,quay_crane_power_worst_mw,8.0
flow,18,4.5,quay_crane_power_worst_mw,4.0
flow,19,4.75,quay_crane_power_worst_mw,4.0
flow,20,5.0,quay_crane_power_worst_mw,6.0
flow,21,5.25,quay_crane_power_worst_mw,6.0
flow,22,5.5,quay_crane_power_worst_mw,6.0
flow,23,5.75,quay_crane_power_worst_mw,6.0
flow,24,6.0,quay_crane_power_worst_mw,6.0
flow,25,6.25,quay_crane_power_worst_mw,4.0
flow,26,6.5,quay_crane_power_worst_mw,4.0
flow,27,6.75,quay_crane_power_worst_mw,4.0
flow,28,7.0,quay_crane_power_worst_mw,4.0
flow,29,7.25,quay_crane_power_worst_mw,4.0
flow,30,7.5,quay_crane_power_worst_mw,2.0
flow,31,7.75,quay_crane_power_worst_mw,2.0
flow,32,8.0,quay_crane_power_worst_mw,2.0
flow,33,8.25,quay_crane_power_worst_mw,2.0
flow,34,8.5,quay_crane_power_worst_mw,4.0
flow,35,8.75,quay_crane_power_worst_mw,4.0
flow,36,9.0,quay_crane_power_worst_mw,4.0
flow,37,9.25,quay_crane_power_worst_mw,4.0
flow,38,9.5,quay_crane_power_worst_mw,6.0
flow,39,9.75,quay_crane_power_worst_mw,6.0
flow,40,10.0,quay_crane_power_worst_mw,6.0
flow,41,10.25,quay_crane_power_worst_mw,6.0
flow,42,10.5,quay_crane_power_worst_mw,6.0
flow,43,10.75,quay_crane_power_worst_mw,6.0
flow,44,11.0,quay_crane_power_worst_mw,6.0
flow,45,11.25,quay_crane_power_worst_mw,6.0
flow,46,11.5,quay_crane_power_worst_mw,6.0
flow,47,11.75,quay_crane_power_worst_mw,6.0
flow,48,12.0,quay_crane_power_worst_mw,6.0
flow,49,12.25,quay_crane_power_worst_mw,6.0
flow,50,12.5,quay_crane_power_worst_mw,6.0
flow,51,12.75,quay_crane_power_worst_mw,6.0
flow,52,13.0,quay_crane_power_worst_mw,8.0
flow,53,13.25,quay_crane_power_worst_mw,8.0
flow,54,13.5,quay_crane_power_worst_mw,8.0
flow,55,13.75,quay_crane_power_worst_mw,8.0
flow,56,14.0,quay_crane_power_worst_mw,8.0
flow,57,14.25,quay_crane_power_worst_mw,8.0
flow,58,14.5,quay_crane_power_worst_mw,8.0
flow,59,14.75,quay_crane_power_worst_mw,8.0
flow,60,15.0,quay_crane_power_worst_mw,8.0
flow,61,15.25,quay_crane_power_worst_mw,8.0
flow,62,15.5,quay_crane_power_worst_mw,8.0
flow,63,15.75,quay_crane_power_worst_mw,8.0
flow,64,16.0,quay_crane_power_worst_mw,8.0
flow,65,16.25,quay_crane_power_worst_mw,8.0
flow,66,16.5,quay_crane_power_worst_mw,8.0
flow,67,16.75,quay_crane_power_worst_mw,8.0
flow,68,17.0,quay_crane_power_worst_mw,8.0
flow,69,17.25,quay_crane_power_worst_mw,8.0
flow,70,17.5,quay_crane_power_worst_mw,8.0
flow,71,17.75,quay_crane_power_worst_mw,8.0
flow,72,18.0,quay_crane_power_worst_mw,8.0
flow,73,18.25,quay_crane_power_worst_mw,8.0
flow,74,18.5,quay_crane_power_worst_mw,8.0
flow,75,18.75,quay_crane_power_worst_mw,8.0
flow,76,19.0,quay_crane_power_worst_mw,8.0
flow,77,19.25,quay_crane_power_worst_mw,8.0
flow,78,19.5,quay_crane_power_worst_mw,8.0
flow,79,19.75,quay_crane_power_worst_mw,8.0
flow,80,20.0,quay_crane_power_worst_mw,8.0
flow,81,20.25,quay_crane_power_worst_mw,8.0
flow,82,20.5,quay_crane_power_worst_mw,8.0
flow,83,20.75,quay_crane_power_worst_mw,8.0
flow,84,21.0,quay_crane_power_worst_mw,8.0
flow,85,21.25,quay_crane_power_worst_mw,8.0
flow,86,21.5,quay_crane_power_worst_mw,8.0
flow,87,21.75,quay_crane_power_worst_mw,8.0
flow,88,22.0,quay_crane_power_worst_mw,8.0
flow,89,22.25,quay_crane_power_worst_mw,8.0
flow,90,22.5,quay_crane_power_worst_mw,8.0
flow,91,22.75,quay_crane_power_worst_mw,8.0
flow,92,23.0,quay_crane_power_worst_mw,8.0
flow,93,23.25,quay_crane_power_worst_mw,8.0
flow,94,23.5,quay_crane_power_worst_mw,8.0
flow,95,23.75,quay_crane_power_worst_mw,8.0
flow,0,0.0,lohc_power_da_mw,0.3266770632520295
flow,1,0.25,lohc_power_da_mw,0.3266770632520295
flow,2,0.5,lohc_power_da_mw,0.3266770632520295
flow,3,0.75,lohc_power_da_mw,0.3266770632520295
flow,4,1.0,lohc_power_da_mw,0.3266770632520295
flow,5,1.25,lohc_power_da_mw,0.3266770632520295
flow,6,1.5,lohc_power_da_mw,0.3266770632520295
flow,7,1.75,lohc_power_da_mw,0.3266770632520295
flow,8,2.0,lohc_power_da_mw,0.3266770632520295
flow,9,2.25,lohc_power_da_mw,0.3266770632520295
flow,10,2.5,lohc_power_da_mw,0.3266770632520295
flow,11,2.75,lohc_power_da_mw,0.3266770632520295
flow,12,3.0,lohc_power_da_mw,0.3266770632520295
flow,13,3.25,lohc_power_da_mw,0.3266770632520295
flow,14,3.5,lohc_power_da_mw,0.3266770632520295
flow,15,3.75,lohc_power_da_mw,0.3266770632520295
flow,16,4.0,lohc_power_da_mw,0.3266770632520295
flow,17,4.25,lohc_power_da_mw,0.3266770632520295
flow,18,4.5,lohc_power_da_mw,2.5
flow,19,4.75,lohc_power_da_mw,0.2
flow,20,5.0,lohc_power_da_mw,0.2
flow,21,5.25,lohc_power_da_mw,0.2
flow,22,5.5,lohc_power_da_mw,0.2
flow,23,5.75,lohc_power_da_mw,0.2
flow,24,6.0,lohc_power_da_mw,0.2
flow,25,6.25,lohc_power_da_mw,0.2
flow,26,6.5,lohc_power_da_mw,0.2
flow,27,6.75,lohc_power_da_mw,0.2
flow,28,7.0,lohc_power_da_mw,0.2
flow,29,7.25,lohc_power_da_mw,0.2
flow,30,7.5,lohc_power_da_mw,0.2
flow,31,7.75,lohc_power_da_mw,0.2
flow,32,8.0,lohc_power_da_mw,0.2
flow,33,8.25,lohc_power_da_mw,0.2
flow,34,8.5,lohc_power_da_mw,0.2
flow,35,8.75,lohc_power_da_mw,0.2
flow,36,9.0,lohc_power_da_mw,0.2
flow,37,9.25,lohc_power_da_mw,0.2
flow,38,9.5,lohc_power_da_mw,0.2
flow,39,9.75,lohc_power_da_mw,0.2
flow,40,10.0,lohc_power_da_mw,0.2
flow,41,10.25,lohc_power_da_mw,0.2
flow,42,10.5,lohc_power_da_mw,0.2
flow,43,10.75,lohc_power_da_mw,0.2
flow,44,11.0,lohc_power_da_mw,0.2
flow,45,11.25,lohc_power_da_mw,0.2
flow,46,11.5,lohc_power_da_mw,0.2
flow,47,11.75,lohc_power_da_mw,0.2
flow,48,12.0,lohc_power_da_mw,0.2
flow,49,12.25,lohc_power_da_mw,0.2
flow,50,12.5,lohc_power_da_mw,0.2
flow,51,12.75,lohc_power_da_mw,0.2
flow,52,13.0,lohc_power_da_mw,0.2
flow,53,13.25,lohc_power_da_mw,0.2
flow,54,13.5,lohc_power_da_mw,0.2
flow,55,13.75,lohc_power_da_mw,0.2
flow,56,14.0,lohc_power_da_mw,0.2
flow,57,14.25,lohc_power_da_mw,0.2
flow,58,14.5,lohc_power_da_mw,0.2
flow,59,14.75,lohc_power_da_mw,0.2
flow,60,15.0,lohc_power_da_mw,0.2
flow,61,15.25,lohc_power_da_mw,0.2
flow,62,15.5,lohc_power_da_mw,0.2
flow,63,15.75,lohc_power_da_mw,0.2
flow,64,16.0,lohc_power_da_mw,0.2
flow,65,16.25,lohc_power_da_mw,0.2
flow,66,16.5,lohc_power_da_mw,0.2
flow,67,16.75,lohc_power_da_mw,0.2
flow,68,17.0,lohc_power_da_mw,0.2
flow,69,17.25,lohc_power_da_mw,0.2
flow,70,17.5,lohc_power_da_mw,0.2
flow,71,17.75,lohc_power_da_mw,0.2000000000000028
flow,72,18.0,lohc_power_da_mw,0.2
flow,73,18.25,lohc_power_da_mw,0.2
flow,74,18.5,lohc_power_da_mw,0.2
flow,75,18.75,lohc_power_da_mw,0.2
flow,76,19.0,lohc_power_da_mw,0.2
flow,77,19.25,lohc_power_da_mw,0.2
flow,78,19.5,lohc_power_da_mw,0.2
flow,79,19.75,lohc_power_da_mw,0.2
flow,80,20.0,lohc_power_da_mw,0.2
flow,81,20.25,lohc_power_da_mw,0.2
flow,82,20.5,lohc_power_da_mw,0.2
flow,83,20.75,lohc_power_da_mw,0.2
flow,84,21.0,lohc_power_da_mw,0.2
flow,85,21.25,lohc_power_da_mw,0.2
flow,86,21.5,lohc_power_da_mw,0.2
flow,87,21.75,lohc_power_da_mw,0.2
flow,88,22.0,lohc_power_da_mw,0.200000000000001
flow,89,22.25,lohc_power_da_mw,0.2
flow,90,22.5,lohc_power_da_mw,0.2
flow,91,22.75,lohc_power_da_mw,0.2
flow,92,23.0,lohc_power_da_mw,0.2
flow,93,23.25,lohc_power_da_mw,0.2
flow,94,23.5,lohc_power_da_mw,0.2
flow,95,23.75,lohc_power_da_mw,0.2
flow,0,0.0,lohc_power_rt_mw,0.3266770632520295
flow,1,0.25,lohc_power_rt_mw,0.3266770632520295
flow,2,0.5,lohc_power_rt_mw,0.3266770632520295
flow,3,0.75,lohc_power_rt_mw,0.3266770632520295
flow,4,1.0,lohc_power_rt_mw,0.3266770632520295
flow,5,1.25,lohc_power_rt_mw,0.3266770632520295
flow,6,1.5,lohc_power_rt_mw,0.3266770632520295
flow,7,1.75,lohc_power_rt_mw,0.3266770632520295
flow,8,2.0,lohc_power_rt_mw,0.3266770632520295
flow,9,2.25,lohc_power_rt_mw,0.3266770632520295
flow,10,2.5,lohc_power_rt_mw,0.3266770632520295
flow,11,2.75,lohc_power_rt_mw,0.3266770632520295
flow,12,3.0,lohc_power_rt_mw,0.3266770632520295
flow,13,3.25,lohc_power_rt_mw,0.3266770632520295
flow,14,3.5,lohc_power_rt_mw,0.3266770632520295
flow,15,3.75,lohc_power_rt_mw,0.3266770632520295
flow,16,4.0,lohc_power_rt_mw,0.3266770632520295
flow,17,4.25,lohc_power_rt_mw,0.3266770632520295
flow,18,4.5,lohc_power_rt_mw,2.5
flow,19,4.75,lohc_power_rt_mw,0.2
flow,20,5.0,lohc_power_rt_mw,0.2
flow,21,5.25,lohc_power_rt_mw,0.2
flow,22,5.5,lohc_power_rt_mw,0.2
flow,23,5.75,lohc_power_rt_mw,0.2
flow,24,6.0,lohc_power_rt_mw,0.1999999999999982
flow,25,6.25,lohc_power_rt_mw,0.2
flow,26,6.5,lohc_power_rt_mw,0.2
flow,27,6.75,lohc_power_rt_mw,0.2
flow,28,7.0,lohc_power_rt_mw,0.2
flow,29,7.25,lohc_power_rt_mw,0.2
flow,30,7.5,lohc_power_rt_mw,0.2
flow,31,7.75,lohc_power_rt_mw,0.2000000000000001
flow,32,8.0,lohc_power_rt_mw,0.2
flow,33,8.25,lohc_power_rt_mw,0.2000000000000006
flow,34,8.5,lohc_power_rt_mw,0.2
flow,35,8.75,lohc_power_rt_mw,0.2
flow,36,9.0,lohc_power_rt_mw,0.2
flow,37,9.25,lohc_power_rt_mw,0.2
flow,38,9.5,lohc_power_rt_mw,0.2
flow,39,9.75,lohc_power_rt_mw,0.2
flow,40,10.0,lohc_power_rt_mw,0.2
flow,41,10.25,lohc_power_rt_mw,0.2
flow,42,10.5,lohc_power_rt_mw,0.2
flow,43,10.75,lohc_power_rt_mw,0.2
flow,44,11.0,lohc_power_rt_mw,0.2
flow,45,11.25,lohc_power_rt_mw,0.2
flow,46,11.5,lohc_power_rt_mw,0.2
flow,47,11.75,lohc_power_rt_mw,0.2
flow,48,12.0,lohc_power_rt_mw,1.4
flow,49,12.25,lohc_power_rt_mw,1.4
flow,50,12.5,lohc_power_rt_mw,1.4
flow,51,12.75,lohc_power_rt_mw,1.4
flow,52,13.0,lohc_power_rt_mw,1.4
flow,53,13.25,lohc_power_rt_mw,1.4
flow,54,13.5,lohc_power_rt_mw,1.4
flow,55,13.75,lohc_power_rt_mw,0.2
flow,56,14.0,lohc_power_rt_mw,0.2
flow,57,14.25,lohc_power_rt_mw,0.2
flow,58,14.5,lohc_power_rt_mw,0.2
flow,59,14.75,lohc_power_rt_mw,0.2
flow,60,15.0,lohc_power_rt_mw,0.2
flow,61,15.25,lohc_power_rt_mw,0.1999999999999943
flow,62,15.5,lohc_power_rt_mw,1.4
flow,63,15.75,lohc_power_rt_mw,0.2
flow,64,16.0,lohc_power_rt_mw,0.2
flow,65,16.25,lohc_power_rt_mw,0.2
flow,66,16.5,lohc_power_rt_mw,0.2
flow,67,16.75,lohc_power_rt_mw,0.2
flow,68,17.0,lohc_power_rt_mw,0.2
flow,69,17.25,lohc_power_rt_mw,0.2
flow,70,17.5,lohc_power_rt_mw,0.2
flow,71,17.75,lohc_power_rt_mw,0.2
flow,72,18.0,lohc_power_rt_mw,0.2
flow,73,18.25,lohc_power_rt_mw,0.2
flow,74,18.5,lohc_power_rt_mw,0.2
flow,75,18.75,lohc_power_rt_mw,0.2
flow,76,19.0,lohc_power_rt_mw,0.2
flow,77,19.25,lohc_power_rt_mw,0.2
flow,78,19.5,lohc_power_rt_mw,0.2
flow,79,19.75,lohc_power_rt_mw,0.2
flow,80,20.0,lohc_power_rt_mw,0.2
flow,81,20.25,lohc_power_rt_mw,0.2
flow,82,20.5,lohc_power_rt_mw,0.2
flow,83,20.75,lohc_power_rt_mw,0.2
flow,84,21.0,lohc_power_rt_mw,0.2
flow,85,21.25,lohc_power_rt_mw,0.2
flow,86,21.5,lohc_power_rt_mw,0.2
flow,87,21.75,lohc_power_rt_mw,0.2
flow,88,22.0,lohc_power_rt_mw,0.2
flow,89,22.25,lohc_power_rt_mw,0.2
flow,90,22.5,lohc_power_rt_mw,0.2
flow,91,22.75,lohc_power_rt_mw,0.2
flow,92,23.0,lohc_power_rt_mw,0.2
flow,93,23.25,lohc_power_rt_mw,0.2
flow,94,23.5,lohc_power_rt_mw,0.2
flow,95,23.75,lohc_power_rt_mw,0.2
flow,0,0.0,agv_charge_power_da_mw,0.0
flow,1,0.25,agv_charge_power_da_mw,0.0
flow,2,0.5,agv_charge_power_da_mw,0.0
flow,3,0.75,agv_charge_power_da_mw,0.0
flow,4,1.0,agv_charge_power_da_mw,0.0
flow,5,1.25,agv_charge_power_da_mw,0.0
flow,6,1.5,agv_charge_power_da_mw,0.0
flow,7,1.75,agv_charge_power_da_mw,0.0
flow,8,2.0,agv_charge_power_da_mw,0.6
flow,9,2.25,agv_charge_power_da_mw,0.5733229367479742
flow,10,2.5,agv_charge_power_da_mw,1.173322936747974
flow,11,2.75,agv_charge_power_da_mw,0.5733229367479742
flow,12,3.0,agv_charge_power_da_mw,0.0
flow,13,3.25,agv_charge_power_da_mw,0.0
flow,14,3.5,agv_charge_power_da_mw,0.29999999999999644
flow,15,3.75,agv_charge_power_da_mw,0.8999999999999964
flow,16,4.0,agv_charge_power_da_mw,1.4999999999999964
flow,17,4.25,agv_charge_power_da_mw,2.1
flow,18,4.5,agv_charge_power_da_mw,2.7
flow,19,4.75,agv_charge_power_da_mw,2.1
flow,20,5.0,agv_charge_power_da_mw,1.5
flow,21,5.25,agv_charge_power_da_mw,0.9
flow,22,5.5,agv_charge_power_da_mw,0.6
flow,23,5.75,agv_charge_power_da_mw,0.0
flow,24,6.0,agv_charge_power_da_mw,0.3
flow,25,6.25,agv_charge_power_da_mw,0.0
flow,26,6.5,agv_charge_power_da_mw,0.0
flow,27,6.75,agv_charge_power_da_mw,0.6
flow,28,7.0,agv_charge_power_da_mw,0.49999999999999983
flow,29,7.25,agv_charge_power_da_mw,1.0999999999999999
flow,30,7.5,agv_charge_power_da_mw,1.6999999999999997
flow,31,7.75,agv_charge_power_da_mw,2.3
flow,32,8.0,agv_charge_power_da_mw,2.3
flow,33,8.25,agv_charge_power_da_mw,1.6999999999999997
